Date,SPY,QQQ,TLT
2011-08-10,86.2441177368164,44.66835021972656,71.96572875976562
2011-08-11,90.11505126953125,46.63566207885742,68.3350601196289
2011-08-12,90.72180938720703,47.04844284057617,69.68830108642578
2011-08-15,92.64193725585938,47.74226760864258,68.9820327758789
2011-08-16,91.85082244873047,47.3382568359375,70.12398529052734
2011-08-17,91.91226196289062,47.057220458984375,71.35177612304688
2011-08-18,87.94915771484375,44.74739456176758,72.8172607421875
2011-08-19,86.51290130615234,43.939388275146484,73.40476989746094
2011-08-22,86.58203887939453,44.09747314453125,73.2199478149414
2011-08-23,89.43147277832031,45.915489196777344,72.20992279052734
2011-08-24,90.69110107421875,46.275569915771484,70.15702819824219
2011-08-25,89.30858612060547,45.520259857177734,70.91617584228516
2011-08-26,90.60662841796875,46.66200256347656,71.6158218383789
2011-08-29,93.2103042602539,47.961830139160156,70.62568664550781
2011-08-30,93.45604705810547,48.27799987792969,71.76107025146484
2011-08-31,93.87081146240234,48.357059478759766,70.65209197998047
2011-09-01,92.88773345947266,47.91791534423828,72.14979553222656
2011-09-02,90.51445770263672,46.79373550415039,74.4936294555664
2011-09-06,89.85391998291016,46.80253219604492,75.26827239990234
2011-09-07,92.38848114013672,47.98819351196289,73.83152770996094
2011-09-08,91.42838287353516,47.76861572265625,74.4936294555664
