SPY,QQQ,TLT
1.48661573e-02,2.11729317e-02,-8.83911007e-03
-8.22844827e-04,1.25356395e-03,-1.11377941e-02
-1.14892630e-02,-2.15959936e-02,1.70975559e-02
-8.88843271e-03,-9.73452299e-03,5.92453068e-03
-5.26545456e-03,-2.06346302e-03,1.14009297e-02
-2.43152561e-03,3.56485539e-03,-8.19229674e-03
1.89248302e-02,1.79764537e-02,5.61248274e-03
-8.29111923e-03,-8.49869980e-03,-1.04731259e-02
2.66606788e-02,3.02897439e-02,-5.40919316e-03
6.35273027e-03,1.57321846e-02,2.62113810e-03
1.01317353e-02,1.42529710e-02,1.71283342e-02
-9.32135532e-03,-1.76907969e-02,1.66714536e-02
1.21413649e-03,-5.71177239e-03,-9.83336805e-03
-1.19013717e-02,-1.98447739e-02,7.66503960e-04
2.56348658e-02,4.13914710e-02,-5.63360331e-03
1.24643900e-02,9.73013606e-03,7.92929401e-03
1.44733148e-02,1.80729028e-02,-2.72126845e-03
-2.96555755e-03,-6.02401383e-04,2.37979092e-02
-6.61903236e-03,-2.98622280e-03,-2.13864756e-02
1.55380797e-02,2.68685289e-02,1.56218696e-02
-6.75884824e-04,4.66568303e-03,-3.35427887e-04
-1.69163549e-03,-8.20239406e-03,-2.40913212e-02
-1.16162138e-03,-3.23767690e-03,1.60126665e-02
-3.97873298e-03,-1.13832827e-02,-3.89453400e-03
2.07863385e-02,2.75284889e-02,-6.55257025e-03
0.00000000e+00,-5.69207245e-03,-2.35856111e-02
1.67873003e-02,1.92835529e-02,1.00897411e-02
4.11226513e-03,8.04865299e-03,-8.65838475e-04
1.95702095e-03,-2.34461186e-03,4.14902066e-03
-7.12348622e-03,-1.14715538e-02,-1.04920376e-02
2.90213631e-03,2.40202196e-03,1.48048036e-03
-1.35291291e-02,-1.96897881e-02,-1.62334159e-02
-2.10422536e-02,-2.66799461e-02,-3.36702603e-03
-2.42223369e-03,-8.27499625e-04,-5.51843711e-03
3.19620124e-03,2.89291038e-03,-7.34583967e-03
1.40186008e-02,1.75276067e-02,1.38401687e-02
-3.44352270e-02,-4.18517455e-02,7.50921203e-03
-6.63397312e-03,-9.90432947e-03,-8.30755525e-03
-1.10385637e-02,-1.11991495e-02,2.48167053e-03
-7.63805723e-03,-5.83054000e-03,-9.60665735e-03
3.13288464e-03,4.34390350e-04,-1.84781056e-02
-1.06003789e-02,-1.42289519e-02,5.64090451e-03
-3.78050925e-03,-7.20814727e-03,-2.50804914e-02
1.78055973e-02,2.00000074e-02,1.56918072e-02
6.51495221e-03,5.17082397e-03,-1.03105920e-02
1.54158041e-02,2.16267315e-02,2.21855495e-03
1.06902873e-02,1.18157346e-02,-8.25113009e-03
-4.44560640e-02,-5.63975414e-02,2.32433996e-03
3.80863220e-03,7.90154006e-03,3.43095914e-03
-1.14183606e-02,-1.67939603e-02,-6.48042845e-04
-7.65793528e-03,-6.13315769e-03,-8.37076645e-03
7.72494256e-03,7.75698511e-03,2.33242458e-03
-1.15449607e-02,-8.00302204e-03,-1.00207151e-02
-1.75978152e-02,-1.80684003e-02,1.66141378e-02
-8.43534647e-03,-1.23838768e-02,-2.58803997e-02
-1.68965299e-02,-1.64157302e-02,4.07669802e-03
-9.94216689e-03,-4.14635809e-03,-1.92956202e-02
-2.55605417e-03,4.00739673e-04,-2.66840824e-02
1.94854301e-02,1.96969116e-02,3.29336732e-02
-2.11103486e-02,-2.92513322e-02,-5.18923410e-03
-1.55841758e-02,-1.71019283e-02,-1.29947040e-02
2.60587189e-02,2.31894131e-02,1.57640620e-02
3.05162811e-02,3.09564047e-02,-2.79677353e-03
-2.33099814e-03,-5.31559842e-04,-9.60730540e-03
-1.03693075e-02,-7.90416298e-03,-5.57368405e-03
-2.82905186e-02,-3.88489653e-02,-9.75542342e-03
-7.66460767e-03,-1.00467539e-02,-1.56681681e-02
-6.35312467e-03,-1.38333940e-02,4.41614709e-03
-3.30384398e-03,-3.42689122e-04,4.89465926e-03
2.60487793e-02,2.31816553e-02,-9.61256002e-03
-2.30523079e-02,-3.05181581e-02,-8.28467684e-03
2.53721519e-02,3.24879561e-02,-4.88139126e-03
1.16811724e-02,7.87683922e-03,2.34186482e-03
-7.11177210e-03,-3.65348211e-03,-1.83736715e-02
-8.42060959e-03,-5.11508587e-03,-1.72407246e-02
2.40109360e-02,2.31772483e-02,-1.81873512e-02
1.21621825e-02,1.09412507e-02,-8.29866519e-03
1.58424219e-02,2.04749561e-02,2.86970502e-02
-7.56246167e-03,-2.23441520e-02,1.43042432e-02
-5.35420907e-03,-1.83736985e-02,1.04165675e-02
2.35119926e-02,3.01415168e-02,-6.89789758e-03
-7.24956502e-03,-1.16957146e-02,-7.15373092e-03
-4.38542366e-03,-1.02706984e-02,9.30245230e-03
-2.54165901e-02,-3.48781717e-02,-4.34949444e-03
-1.03501456e-02,-1.97283588e-02,-5.41173444e-03
1.42904302e-02,1.59572294e-02,-1.69436103e-02
9.52023474e-03,1.09343803e-02,-1.00260796e-02
5.38073493e-03,7.26101598e-03,1.08749027e-02
-2.08171484e-02,-2.33467111e-02,3.28247081e-03
5.34973048e-02,7.11931101e-02,3.77518620e-02
9.63202308e-03,1.82583473e-02,-3.67086210e-03
-8.54309476e-03,-8.78945295e-03,-2.45514053e-03
8.49264749e-03,1.37432115e-02,1.60511782e-02
-7.65783719e-03,-1.37432115e-02,2.16326241e-02
-3.06460112e-03,-2.20987113e-03,-1.06085111e-02
4.53015921e-03,3.50719984e-05,-6.90098073e-03
-3.64270024e-03,-1.03403722e-02,4.20626957e-03
1.33672917e-02,1.43003004e-02,1.40915301e-02
6.28193756e-03,9.98637517e-03,1.72917097e-02
-2.24069477e-04,-6.60035979e-03,-3.39582323e-03
-1.60854576e-02,-1.47814717e-02,2.81468122e-03
-1.71915800e-03,-7.59858805e-03,-1.17951863e-02
3.10148212e-02,4.45774426e-02,7.32742095e-03
-7.36086689e-04,1.22633952e-03,3.14459377e-02
-1.15447156e-03,-3.99143462e-03,1.24974106e-02
-1.81528819e-02,-1.69259446e-02,-1.41056827e-02
-1.45198607e-02,-2.09379768e-02,1.27974576e-02
-1.70247522e-03,-4.09084683e-03,2.32891630e-02
7.80333904e-03,1.17651839e-02,-2.74406149e-03
-7.49822199e-03,-6.39695762e-03,-2.63589879e-02
1.43142105e-02,1.24731411e-02,3.19237322e-03
7.54121734e-03,1.06926948e-02,9.60966226e-03
-6.41389671e-03,-7.44142033e-03,4.26218246e-03
-2.47659582e-02,-3.41530060e-02,3.89394276e-03
-1.18761128e-02,-9.58035512e-03,-1.12330827e-02
-8.51608890e-03,-1.41533068e-02,-1.69482959e-02
1.36743375e-03,-7.78745767e-04,-1.79165352e-02
1.48418820e-02,1.44020700e-02,2.51017439e-03
-1.43689652e-02,-2.47696229e-02,-1.92788631e-04
5.73589519e-03,2.24667561e-03,-1.47688159e-02
-3.95139205e-03,-1.42390527e-02,-1.99709880e-02
-1.25057873e-02,-1.32907333e-02,-5.90924078e-03
1.78401027e-02,2.40832526e-02,1.12871176e-02
-2.63739538e-03,-6.01170863e-04,-1.11868518e-02
-4.21873237e-03,-6.78248263e-03,1.89042864e-02
7.69063670e-03,4.75264571e-03,1.36070108e-02
-1.14792509e-02,-1.57783144e-02,4.17226824e-03
2.26732930e-02,2.72273952e-02,1.82292930e-02
-5.67211187e-04,6.45251591e-03,5.30999143e-03
6.98839126e-03,8.42903126e-03,-1.66885384e-02
1.25686843e-02,1.71519957e-02,1.61211415e-02
3.63413135e-03,5.38990820e-03,1.94906655e-02
3.87192688e-03,6.85706677e-03,-9.41683256e-03
-1.83350688e-03,2.02688049e-03,-6.48461305e-03
-1.59140226e-02,-1.30855761e-02,2.39423802e-02
-7.30643605e-03,-9.87292807e-03,-6.27923238e-03
1.84577194e-02,2.69987701e-02,-1.63442401e-02
1.19271630e-02,2.19730512e-02,-4.71931940e-03
-1.07405647e-03,-2.04389448e-03,1.42783677e-02
3.74835266e-04,-2.22188367e-03,2.42170413e-03
1.09305202e-02,1.93096600e-02,-4.66282039e-03
2.29508046e-03,9.90546592e-03,-2.52698603e-03
-1.26262838e-02,-2.04262547e-02,-3.66161246e-03
1.45963561e-02,1.48752416e-02,7.96305205e-03
1.05715746e-02,2.11579977e-02,1.19496930e-02
1.44521224e-02,3.52607165e-02,1.29299536e-03
-1.06860167e-02,-1.79321293e-02,-1.50685974e-02
-6.13012355e-03,-8.49499101e-03,-7.43132768e-03
1.29938250e-02,2.05069744e-02,-8.05799564e-03
-1.09947947e-02,-1.79412430e-02,4.74803789e-03
-8.70707530e-03,-8.87702613e-03,-9.51881098e-03
2.33094698e-03,-6.58493777e-03,-1.12530515e-02
1.16707223e-02,1.58894408e-02,8.37980914e-03
-4.60334120e-04,7.36162637e-03,-2.30436751e-03
3.24195174e-03,7.63178553e-03,-9.36916744e-03
-1.38644710e-02,-1.89424734e-02,-1.42691256e-02
-2.50134265e-03,-7.08049024e-03,7.74637303e-03
-2.02649780e-02,-2.39600513e-02,-1.96288534e-02
-1.37894746e-03,7.47879367e-04,9.12254999e-03
5.30529078e-03,8.69621093e-03,9.72458558e-03
-1.07396822e-02,-1.68857302e-02,-1.30864813e-02
3.39991380e-03,7.13561462e-03,2.76947120e-03
-3.70287109e-03,-1.29367050e-03,4.53263299e-03
-3.84340321e-03,-8.07184596e-03,-1.08009161e-02
7.74734911e-03,8.24219769e-03,-8.90689975e-03
1.59106665e-02,2.04627952e-02,2.39374666e-02
6.92343772e-04,1.13389801e-03,-7.78400376e-03
-1.54473335e-02,-1.23415331e-02,6.11393791e-03
1.63081211e-03,4.98188359e-03,9.82522518e-04
-1.86222766e-02,-1.74777418e-02,2.45256186e-03
-1.45344866e-02,-1.41432890e-02,3.39046097e-02
-1.42640738e-03,7.38909819e-03,2.27043029e-03
1.63951659e-02,2.27195303e-02,-1.65781968e-02
-6.27394911e-03,5.23243849e-03,1.91262432e-02
1.73928142e-02,2.60192044e-02,-7.85378570e-03
-1.17613350e-02,-4.73734068e-03,1.48973971e-02
9.56958845e-03,3.54278634e-03,-8.83612926e-03
1.30451232e-02,1.41814146e-02,-8.62926429e-03
-1.71936283e-02,-1.36914158e-02,1.32451501e-02
2.69984379e-03,1.17882966e-02,0.00000000e+00
6.54047479e-03,3.67361506e-03,4.22024343e-03
1.86817411e-03,-6.87486644e-03,-2.37711329e-02
-2.24713071e-03,-5.32552941e-03,1.81946546e-03
1.44301103e-02,1.80695024e-02,-2.01103102e-03
5.83818221e-03,9.42100012e-03,4.59080922e-03
1.39963886e-02,1.64938769e-02,1.48698481e-02
3.80308616e-03,-2.43349115e-03,4.69185027e-03
-5.56348023e-03,-3.37907573e-03,4.95952232e-03
-2.62164862e-03,-9.92141135e-03,1.04003482e-02
3.89326446e-03,6.71947838e-03,2.58329343e-03
1.02591010e-03,-5.66199103e-04,-1.62560027e-02
2.68457784e-04,-6.43844434e-03,2.05831826e-03
-4.08432040e-03,-8.87314566e-03,-1.02867030e-03
1.31951813e-02,1.93930687e-02,-7.88917954e-03
-2.44570375e-03,-1.88155451e-03,-9.18920266e-03
3.58190577e-03,8.47020640e-04,-1.19669572e-02
6.52056589e-04,6.27029038e-05,3.55726905e-03
-1.68809002e-04,-4.70513979e-04,-9.60152012e-04
-5.47218166e-03,-7.65354840e-03,8.51276015e-03
7.76578842e-04,1.04270655e-03,-5.63498192e-03
1.04261759e-03,-2.08659988e-03,9.62808800e-03
-1.60012498e-02,-1.90440504e-02,1.45970276e-02
-4.24444808e-03,6.04632477e-03,-1.07154759e-02
1.97124212e-02,2.68278205e-02,-9.97192519e-03
8.49887057e-03,6.87501526e-03,1.60020495e-02
-1.01023726e-03,-1.14765722e-03,-2.92588416e-02
-1.13028395e-02,-8.76001609e-03,2.46146668e-02
-6.88748678e-03,-6.56537275e-03,5.56653503e-03
-7.10820874e-03,-3.53604693e-03,-9.92776312e-03
1.83431784e-02,2.10318944e-02,-3.33152675e-03
2.66647305e-04,2.47434403e-03,-1.41137347e-02
-4.39491003e-03,-6.35334289e-03,-3.58387897e-03
4.66133223e-03,1.08228148e-02,9.65734038e-03
-1.74555076e-03,3.25518992e-03,1.05162780e-02
-1.31112692e-03,-3.59348930e-03,-8.40440649e-03
3.44397623e-03,5.40034125e-03,-1.04117707e-02
-6.70507614e-03,1.13170166e-03,-3.00855764e-03
1.20660823e-02,1.20312410e-02,-2.92028218e-03
9.58701557e-03,1.84029946e-02,-7.43673306e-03
-1.45591018e-03,-2.25595091e-03,-7.09633035e-03
4.05800492e-04,3.35250655e-03,-3.56739799e-03
-1.12862192e-02,-1.27574910e-02,2.87496264e-03
-7.27113850e-03,-5.14258126e-03,-4.96114545e-03
8.62250997e-03,2.40413967e-02,-2.49026656e-03
1.28676721e-02,2.52295667e-02,8.04480998e-03
3.80688372e-04,4.52483215e-03,9.94182107e-03
-5.56061967e-03,-5.70231246e-03,8.67897947e-03
9.45626452e-03,1.14857150e-02,3.91561115e-03
1.43574994e-02,7.47211237e-03,-1.10183214e-02
-1.91804812e-03,7.04550365e-04,-1.86462477e-03
2.17516909e-03,-1.69278153e-04,5.87657506e-03
-3.46371646e-03,-1.71108210e-02,-1.49548668e-02
6.03025925e-03,1.23369980e-02,1.16290572e-02
1.79265384e-03,3.81526638e-03,-1.37275253e-03
9.03104327e-03,1.67559005e-02,2.93918739e-03
6.57124811e-03,7.65448716e-03,-9.92967503e-03
1.19022623e-03,7.24145546e-03,7.97137520e-03
1.23212856e-02,1.18453596e-02,9.56000129e-03
-3.41192403e-03,-6.31280888e-03,-3.89111767e-03
-5.20165377e-03,-1.43259134e-03,6.89610873e-03
-5.13679024e-03,-1.37212877e-02,2.41719486e-03
3.60313725e-03,1.17296742e-02,-1.21438131e-02
-7.58871914e-03,-9.96293105e-03,9.92050092e-03
-4.09425748e-03,-1.34960359e-02,1.06396546e-03
1.09035746e-02,1.70480077e-02,-2.61372796e-03
5.04401141e-04,1.94964253e-03,4.25541173e-03
3.93367615e-03,-2.00460510e-03,-1.82130799e-02
1.17315394e-02,1.53024732e-02,1.17257736e-02
1.14985237e-03,2.35236407e-03,-5.68508149e-03
-1.48834648e-03,-2.71691848e-05,-9.54789557e-03
-7.86146588e-03,-7.64500950e-03,-1.42436644e-02
-2.52785646e-03,-3.32553591e-03,-6.03772491e-03
2.52785646e-03,3.27457954e-04,1.31137245e-03
6.34834941e-03,4.92847936e-03,5.12711191e-03
8.01391591e-03,1.25509126e-02,1.10698756e-02
7.90531987e-03,1.68361873e-02,1.04578063e-02
-6.23009745e-04,-2.10983424e-04,-5.90595386e-03
3.46627238e-03,9.29522305e-03,4.93262657e-04
7.40310601e-03,8.14747619e-03,4.52908237e-03
2.22124703e-03,-2.33464966e-04,1.12331803e-02
-6.65660074e-03,-2.33216491e-02,-1.22159129e-02
0.00000000e+00,-3.00381267e-03,2.94912674e-04
4.45746230e-03,1.59609162e-03,-3.64371854e-03
2.72634637e-03,6.75470169e-03,-1.87653641e-03
1.53629707e-04,-3.33192081e-03,9.87963883e-04
-6.65212513e-03,-2.38681767e-03,-1.96444081e-02
9.74292878e-03,1.80508381e-02,5.12282377e-03
1.90205416e-03,5.21392800e-04,2.40187791e-03
-2.86561203e-03,-2.32249447e-03,-1.65231500e-02
-1.40083936e-02,-2.21883705e-02,-1.07567623e-02
-2.87012553e-03,-1.60410837e-03,-2.33414198e-02
-4.53293301e-03,-4.69260789e-03,1.75573448e-02
8.69054782e-03,8.43111876e-03,-9.89042293e-03
-4.35806866e-03,-8.53870442e-03,1.15463433e-02
-6.70782954e-03,-1.10554129e-02,5.15762474e-03
3.59095541e-04,1.84650023e-03,-1.65991659e-02
-5.83400282e-04,-6.39603250e-03,-2.30430046e-03
5.50485709e-03,1.11595404e-02,-2.20425621e-03
-1.17172828e-02,-1.06681819e-02,-6.11381211e-03
-7.36521518e-03,-1.06454906e-02,-7.85476931e-03
-7.64912585e-03,-1.09829891e-02,-4.27161558e-03
4.81403023e-04,-1.25577731e-03,3.52536664e-03
6.48515620e-03,1.59830835e-02,-1.34201281e-02
-2.71230577e-03,-1.43007608e-03,7.64492531e-03
1.10762426e-02,1.56455472e-02,2.44751912e-02
-1.39561497e-02,-2.16073694e-02,-6.61602148e-03
7.02520905e-03,7.72163216e-03,3.26092691e-03
6.32128201e-03,7.49882791e-03,1.04958633e-03
1.43512853e-02,2.16048742e-02,1.03324233e-02
4.11034086e-03,5.56127445e-03,-1.03861257e-03
-1.46436209e-03,2.99394155e-03,4.45946222e-03
1.86329148e-03,-1.05893199e-03,-1.57008450e-02
-4.33121053e-03,1.27060032e-03,-1.41216884e-02
-6.74521132e-03,-8.84692255e-03,2.45641143e-03
-3.07488310e-03,-7.17738877e-03,2.76961810e-03
1.50492202e-03,1.39673621e-03,3.82196289e-03
6.55525636e-03,1.17138393e-02,-7.23153921e-03
-5.50095506e-03,-1.11504598e-02,5.74694037e-03
1.16550084e-03,3.80179236e-03,-2.12187384e-04
8.58544573e-03,8.14419495e-03,-7.24404839e-03
-1.21214858e-02,-1.72715097e-02,-6.11326602e-03
5.86117697e-04,1.04206374e-03,5.68530139e-03
-2.07591097e-03,-2.13366606e-03,-7.40747614e-03
-9.23578244e-03,-1.45152508e-02,3.11957277e-03
-1.66665500e-02,-1.84945001e-02,-2.60092171e-02
-2.25110654e-03,1.39829739e-04,8.01632240e-03
4.19639259e-03,4.73847620e-03,-2.49166773e-02
-1.48000897e-02,-1.51302114e-02,-3.48256822e-03
3.98901149e-04,2.34064180e-03,-5.18919226e-03
5.78080467e-03,8.33034784e-03,3.04928937e-03
-2.42996674e-03,7.26008277e-04,1.12909025e-04
-3.97714208e-04,8.31108604e-03,-1.68819176e-02
-1.34765720e-02,-1.77055528e-02,-2.17463185e-02
7.25560136e-03,1.35168875e-02,1.40090051e-02
-3.76783537e-04,-2.95097660e-03,-4.99702437e-03
1.18027747e-02,1.66166603e-02,-1.21913003e-02
6.38186427e-03,5.08710031e-03,2.31984235e-02
5.19134106e-03,5.52268557e-03,-1.38360642e-03
4.08803460e-03,7.11008910e-03,2.06708936e-02
-6.11526168e-03,-3.48137803e-03,-2.75026053e-02
-4.99332133e-03,-1.26492697e-02,1.77340861e-02
1.04666028e-02,1.12428766e-02,-1.62247999e-02
-4.58973589e-05,-3.28067897e-03,-1.10817983e-02
-1.34148133e-02,-1.32049636e-02,-8.83668468e-03
-8.82520628e-03,-9.40083946e-03,-2.06859597e-02
-1.23640999e-02,-1.50303224e-02,5.66219635e-03
-1.73473332e-03,3.01294615e-03,1.19421435e-02
7.51111297e-03,9.68128706e-03,1.30905040e-02
-1.44561053e-02,-2.47801862e-02,-2.25129771e-02
-1.20468105e-02,-1.92515576e-02,1.52220806e-02
-4.54311852e-03,4.78974363e-03,-4.25745817e-03
1.18848896e-02,1.12023145e-02,-4.51434169e-03
6.26045341e-03,4.77093257e-03,-4.89333820e-03
1.06085261e-02,1.72078236e-02,2.14503168e-02
1.89827942e-02,1.79905951e-02,2.25409200e-02
9.08208700e-03,1.16803414e-02,6.75510583e-03
2.29777551e-03,4.07096818e-03,-9.74703758e-03
2.84200371e-03,9.40818005e-03,1.46423217e-02
7.32143651e-04,6.43779943e-04,1.68903863e-02
-7.82939924e-03,-7.72520019e-03,-2.32699093e-02
1.54844307e-02,2.22332303e-02,5.58438971e-03
-9.53635576e-04,-3.12345516e-03,-2.27559126e-03
1.92149752e-02,2.12979241e-02,2.24142588e-02
2.11470765e-03,7.52466454e-04,-1.41338492e-02
1.22234473e-03,8.55378385e-04,1.23501481e-02
1.24319000e-03,2.33187292e-04,4.67561275e-03
7.66808009e-03,1.21014069e-02,6.08993735e-03
-2.18187224e-03,-5.82661496e-03,-4.41405835e-04
3.85346941e-03,4.08485528e-03,3.52730665e-03
6.15071276e-04,-1.41089460e-03,-1.18445590e-02
-1.80252321e-03,-8.73370047e-04,1.65658983e-02
9.89513969e-04,2.61742783e-03,1.96934527e-03
-7.03541447e-04,-9.74289993e-04,1.24928655e-02
3.92969584e-03,-2.51727132e-03,-1.16189375e-02
5.89850243e-03,2.85072765e-03,1.86590916e-02
-5.26317222e-03,-9.32697754e-03,-3.98673063e-03
-1.97075806e-04,2.50766764e-03,2.12578150e-02
-4.03798208e-03,-5.80056157e-03,1.32301134e-02
7.60132388e-03,1.38757163e-02,-5.75357260e-03
4.29003257e-03,4.44664576e-03,-8.21669961e-03
3.88198623e-03,8.50576640e-03,-2.11793061e-03
4.55688241e-03,7.93283233e-03,2.96352463e-03
1.36957786e-02,1.26370924e-02,2.31914985e-02
3.20429346e-03,-8.67247437e-04,2.56805918e-02
-1.64775188e-03,4.82231178e-03,1.10996270e-03
5.60919243e-03,6.27888580e-03,-7.99945845e-03
6.06253217e-03,5.09664618e-03,5.37368024e-03
-1.39542379e-02,-1.49714866e-02,6.75248686e-03
9.43720853e-03,1.15685160e-02,-6.34812472e-03
2.00771327e-03,1.49465745e-03,-4.55883034e-03
4.21364515e-03,6.10318122e-03,2.83894609e-03
1.80640247e-03,2.03366002e-03,1.75647372e-02
3.77706907e-04,-4.86314767e-04,-7.28969392e-03
-2.89918489e-03,-4.33705889e-03,-9.06059433e-03
-5.61203577e-03,-1.70668724e-02,-5.78123091e-03
-8.20007652e-03,-1.06380539e-02,4.16180960e-03
-3.22640826e-03,-5.15969057e-03,-1.53111882e-02
1.36873150e-03,1.18541768e-03,-9.61198519e-03
1.41749761e-02,2.04572133e-02,9.81748516e-03
-1.51828002e-03,1.97345397e-03,-6.39636552e-03
5.63959915e-03,6.75480811e-03,-4.66816694e-03
-4.40902132e-04,2.07872365e-03,5.59950683e-03
6.92608207e-04,5.12644415e-04,-1.96656500e-03
-3.67799649e-03,-9.76442771e-05,-1.77700825e-02
-5.57420210e-03,-5.65665485e-03,-1.58315199e-03
8.85350275e-03,1.40942968e-02,-9.33884972e-03
1.23890870e-02,1.96369890e-02,3.19352907e-03
2.11221985e-03,1.30496374e-03,5.93406216e-03
2.91210398e-03,4.14106328e-03,-7.95526233e-03
1.09253618e-03,5.53383063e-03,-5.87489120e-03
5.42423403e-03,1.22050662e-03,6.51350184e-03
-1.27120626e-03,-5.97539206e-03,-1.91787092e-03
7.88824315e-03,1.01883401e-02,1.14510060e-02
-7.73791361e-04,-6.67872257e-03,9.02500680e-03
-1.64520485e-02,-1.97806169e-02,9.77252717e-03
1.30033996e-02,1.17065281e-02,1.94259350e-02
1.04723335e-02,1.67594396e-02,-2.23364192e-02
-3.64790505e-03,-1.30612049e-03,-2.04001384e-02
2.89917514e-03,-2.00939822e-03,9.72615552e-03
8.30577981e-03,1.02376987e-02,-4.85134245e-03
4.41526784e-04,1.85025627e-03,-5.83167950e-03
5.76288819e-03,9.79494198e-03,-2.02236226e-03
-4.39177335e-04,-3.92036719e-03,1.17151503e-03
-1.38686543e-02,-1.57199304e-02,-1.72835806e-02
9.04649638e-03,1.08384520e-02,5.07642521e-03
6.87603687e-03,2.97317192e-03,5.15820543e-03
-4.99228972e-03,-9.10899058e-03,-5.80477617e-03
-5.52071837e-03,-7.57672622e-03,8.62031819e-04
9.05472738e-04,-4.00988485e-03,-7.13447521e-03
2.04842476e-02,2.88554292e-02,4.87022604e-03
6.89420287e-04,-2.94904520e-03,1.32976152e-02
-3.66917858e-03,-5.26878817e-04,-2.98731238e-03
1.85614874e-03,2.40244895e-03,-7.07700736e-03
-1.32263893e-03,-5.33875624e-03,6.32851150e-03
3.58852138e-03,8.53283465e-03,7.03269807e-03
9.34447236e-03,1.49446637e-02,6.21176001e-03
-1.07297431e-03,-3.57448296e-03,-4.03060886e-03
-1.00444062e-02,-1.81127193e-02,1.41412286e-02
5.05433426e-03,6.26399917e-03,5.85112014e-03
9.87750860e-03,1.50642463e-02,-9.38277198e-04
-6.02041772e-03,-1.45401973e-02,-1.77404155e-03
-8.60048298e-04,-3.71965867e-03,-5.22376442e-04
1.06999008e-02,1.42332359e-02,-8.39650414e-03
-1.56875937e-03,-7.71569117e-03,-4.86024322e-03
-1.97883954e-03,-2.52437916e-03,-1.54757413e-02
-6.89014634e-03,-1.19580871e-02,-3.22607608e-04
5.92544213e-03,9.49206280e-03,-3.01751984e-03
5.54176653e-03,2.48849041e-03,2.80223904e-03
9.20694991e-03,1.17869357e-02,-3.22962730e-04
3.29916285e-03,4.72105012e-03,2.15051351e-03
-1.89773292e-03,1.14324715e-03,9.51544519e-03
-2.76653699e-03,-3.63587522e-03,-5.01364311e-03
-1.84874005e-03,-3.24287743e-03,2.77644232e-03
8.36868965e-03,3.40029829e-03,9.86901307e-03
-1.91057257e-04,-1.84519272e-03,-8.45029353e-04
-1.74120690e-03,2.11491017e-03,-1.88169371e-02
-6.37843448e-03,-8.66780698e-03,-5.52574287e-03
1.09775131e-03,2.24205477e-03,-2.17491107e-04
-1.22810148e-02,-1.54089170e-02,7.14681734e-03
1.03924839e-02,1.17150587e-02,-1.40166882e-02
5.59218303e-04,2.95170087e-04,-1.09237231e-04
1.15600317e-03,3.69249076e-03,9.25876902e-03
-1.00635141e-02,-8.76665741e-03,-2.20342169e-02
7.51858926e-03,1.58420803e-02,-4.55483327e-03
-1.38992383e-02,-1.60703196e-02,5.33046393e-03
-1.26071210e-02,-1.65877783e-02,-1.56273272e-02
-1.82557713e-03,9.26427307e-05,-6.65946115e-03
-5.93575770e-03,-1.22762374e-02,1.10373520e-02
-2.05995127e-03,-5.72272717e-03,-5.05278941e-03
-8.76658752e-03,-2.09062030e-02,3.59571523e-03
9.16705145e-03,1.00064552e-02,-1.68388180e-03
1.17968424e-02,1.48126380e-02,3.36908891e-04
-4.74827032e-04,3.38187245e-03,-7.10131496e-03
-3.80619452e-03,-4.84156388e-03,-7.03827889e-03
9.42935784e-03,1.53138203e-02,5.22649847e-03
3.53510959e-03,4.05211853e-03,8.35145452e-03
-1.59679790e-02,-1.90362058e-02,-8.57812233e-03
-3.25237115e-03,-7.25671900e-03,7.34393499e-03
9.30985291e-03,1.26825435e-02,4.28217489e-03
1.23191401e-02,1.98992197e-02,1.00680290e-02
1.02740211e-02,1.08937559e-02,3.88822494e-03
1.10269376e-03,1.59033386e-04,6.07972524e-03
9.66589077e-05,-5.90732727e-04,-6.07972524e-03
5.74538925e-03,2.17918685e-03,4.86669669e-03
1.28715912e-03,2.35542746e-03,-5.64326323e-03
1.34358627e-04,2.30465237e-03,2.54914241e-03
4.57760880e-03,6.41179392e-03,5.62865995e-03
1.23072022e-02,1.55093664e-02,1.35553445e-02
-2.05987763e-03,-2.03346434e-03,-9.77938876e-04
1.43651129e-03,-4.86877939e-04,-6.76133530e-03
1.15150924e-03,6.94861024e-03,-2.95843748e-03
2.44958226e-03,1.95431291e-03,5.14468042e-03
-2.88354980e-03,-1.97347038e-04,1.20032178e-03
-7.33084886e-03,-4.50864117e-03,-6.45509963e-03
6.59460135e-03,9.41198869e-03,2.95931254e-03
6.98389136e-04,3.77056907e-03,-1.44396039e-02
-7.02726410e-03,-7.07328978e-03,-1.21753703e-02
-6.65555963e-03,-1.07712241e-02,9.61866551e-03
9.06686464e-03,-1.86190769e-03,6.76705570e-03
8.14908292e-04,5.35487255e-03,1.60447551e-02
1.11738420e-03,2.73279720e-03,1.16134577e-02
1.18149886e-02,1.99592404e-02,7.31139318e-03
-1.86404205e-05,-3.45221278e-04,-1.50099953e-03
-1.21648151e-03,-8.85257284e-04,-1.85159544e-02
3.08500768e-03,4.03115836e-03,-6.68905732e-03
2.40556029e-03,6.83922323e-03,1.02889075e-02
8.17921704e-03,1.30126532e-02,7.48590824e-03
2.01160124e-03,5.40555745e-03,1.45925431e-02
6.08200678e-04,5.16787231e-03,8.37979649e-03
7.92755287e-03,1.21755572e-02,-9.97870460e-03
2.53749769e-03,3.09035135e-04,9.13326462e-03
